clade_name	DRR127476	DRR127478	DRR127481	DRR127485	DRR127488	DRR127491	DRR127507	DRR127509	DRR127514	DRR127515	DRR127517	DRR127519	DRR127521	DRR127524	DRR127532	DRR127535	DRR127536	DRR127537	DRR127546	DRR127552	DRR127557	DRR127559	DRR127567	DRR127579	DRR127580	DRR127583	DRR127588	DRR127594	DRR127596	DRR127597	DRR127603	DRR127613	DRR127616	DRR127617	DRR127619	DRR127625	DRR127628	DRR127634	DRR127638	DRR127646	DRR127647	DRR127649	DRR127666	DRR127669	DRR127672	DRR127674	DRR127683	DRR127685	DRR127692	DRR127700	DRR127704	DRR127707	DRR127708	DRR127713	DRR127718	DRR127720	DRR127721	DRR127724	DRR127728	DRR127731	DRR127736	DRR127737	DRR127748	DRR127751	DRR127752	DRR127754	DRR127755	DRR127756	DRR127762	DRR127763	DRR127767	DRR127774	DRR127776	DRR127777	DRR127789	DRR162775	DRR162776	DRR162777	DRR162778	DRR162779
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002251999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_turicensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003615999999999	0.0	0.0	0.0	0.0003236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.54e-05	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.0002316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.0087094	0.0050943	0.0134334	0.0239027	0.0080363	0.0885376	7.08e-05	0.0194366	0.1029167999999999	0.0873208	0.0144717	0.0012833	0.0255611	0.0002666	0.0017641999999999	0.0948103	0.0294693	0.3327785	0.0	0.0710501	0.0014732	0.0147136	0.0	0.1592875	0.002913	0.0002481999999999	0.032585	0.0339616	0.0878299	0.0067299	0.0203311999999999	0.003884	0.1133715	0.0049569	0.0174772	0.0128039	0.0346066	0.0841263	0.0264051	0.3669682999999999	0.0685077	0.0308453	0.0035376	0.0382709	0.000251	0.0302758	0.0002213	0.125319	0.0272421999999999	0.0425281	0.0041181	0.0208854	0.0424321	0.0	0.0	0.0068103	0.0001742	1.12e-05	0.0157101	0.1284045	0.0397872	0.0059843	0.3881847	0.5596521	0.0026052	0.0442405	0.0373233	0.0073948999999999	0.0011618	0.0140959	0.2831743	0.0008401	0.4070705	0.1359541	0.0321713	0.0079682	0.0586046	0.114963	0.0250855	0.0009906
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.0087094	0.0050943	0.0134334	0.0239027	0.0080363	0.0885376	7.08e-05	0.0194366	0.1029167999999999	0.0873208	0.0144717	0.0012833	0.0255611	0.0002666	0.0017641999999999	0.0948103	0.0294693	0.3327785	0.0	0.0710501	0.0014732	0.0147136	0.0	0.1592875	0.002913	0.0002481999999999	0.032585	0.0339616	0.0878299	0.0067299	0.0203311999999999	0.003884	0.1133715	0.0049569	0.0174772	0.0128039	0.0346066	0.0841263	0.0264051	0.3669682999999999	0.0685077	0.0308453	0.0035376	0.0382709	0.000251	0.0302758	0.0002213	0.125319	0.0272421999999999	0.0425281	0.0041181	0.0208854	0.0424321	0.0	0.0	0.0068103	0.0001742	1.12e-05	0.0157101	0.1284045	0.0397872	0.0059843	0.3881847	0.5596521	0.0026052	0.0442405	0.0373233	0.0073948999999999	0.0011618	0.0140959	0.2831743	0.0008401	0.4070705	0.1359541	0.0321713	0.0079682	0.0586046	0.114963	0.0250855	0.0009906
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77e-05	2.95e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia|s__Aeriscardovia_aeriphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77e-05	2.95e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	0.0087094	0.0050943	0.0134334	0.0239027	0.0080363	0.0885376	7.08e-05	0.0194366	0.1025661	0.0873208	0.0144717	0.0012833	0.0255611	0.0002666	0.0017641999999999	0.0948103	0.0294693	0.3327411	0.0	0.0710501	0.0014732	0.0147136	0.0	0.1592875	0.002913	0.0002481999999999	0.032585	0.0339616	0.0877221	0.0067299	0.0203311999999999	0.003884	0.1133715	0.0049569	0.0174772	0.0128039	0.0341294	0.0841263	0.0263833	0.3669682999999999	0.0685077	0.030834	0.0033394	0.0382709	0.000251	0.0302758	0.0002213	0.1231996	0.0272007	0.0425281	0.0041181	0.0208854	0.0424321	0.0	0.0	0.0068103	0.0001742	1.12e-05	0.0157101	0.1284045	0.0397872	0.0059732	0.388167	0.5595674	0.0026052	0.0442405	0.0373233	0.0039994	0.0011618	0.0140959	0.2831743	0.0008401	0.4070519999999999	0.1359541	0.0321713	0.0079682	0.0586046	0.114963	0.0250855	0.0009906
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	0.001601	0.0	0.0	0.0091446	0.0033652	0.0187827	0.0	0.0071319	0.0354002999999999	0.06133	0.000848	0.0	0.0020157	0.0002165999999999	0.0	0.0502574	0.0	0.0037447	0.0	0.0	0.0	0.0144806999999999	0.0	0.0	0.0003282	0.0	0.0123632999999999	0.0139227999999999	0.0	0.0054506	0.0146947	2.04e-05	0.1088921	0.0012275	0.0	0.0091971	0.0	0.0608333	0.0	0.2935717	0.0	0.014392	0.0014351	0.0	0.0	0.0	0.0	0.0091291999999999	0.0100146	0.0165813	0.0	0.0035945	0.0418651	0.0	0.0	0.0	0.0	0.0	0.0	0.0297847	0.0	0.0042268	0.2878603	0.0	0.0003327999999999	0.0280431	0.0	0.0	0.0003930999999999	0.0	0.2550077	0.0	0.0	0.0843502	0.007044	0.0030055	0.0562907	0.0	0.0109958	0.0005549
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002481999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020241	0.0	0.0	0.0	0.0	0.0	0.0	0.0015159	0.0	0.0	0.0	0.0	0.0	0.0	0.0011851	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0	0.0	0.0081178	0.0078302	0.0	0.0027606	0.0	0.0	0.0201799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0614456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115176999999999	0.0	0.0	0.0	0.0	0.0043497	0.0012426	0.0	0.0	0.0	0.0	0.0053113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036766	0.0134622	0.0	0.006784	0.0	0.0	0.0	0.0	1.3e-05	0.0	0.0	0.0371861	0.0	0.0011316	0.0	0.1582044	0.0	0.0	0.0	0.0	0.0	0.0	0.0106723	0.0	0.0	0.0	0.0	0.0033591	0.0	0.0037649	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4000000000000005e-05	0.0005551	0.0	0.0	0.0	0.0002992	0.0273346	0.0	0.0	0.0	0.0	0.0	0.0734423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038618	0.0	0.0	0.0	0.0	0.0029534	0.0002213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0002087999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003645	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0.0	0.0	0.0	0.0008316999999999	0.0012882	0.0	0.0	0.0	0.0020097	0.0	0.0015937	8.57e-05	0.0	5e-05	0.0	0.0	0.0	0.0009864	0.0	0.0	0.0	0.0	0.0	0.0029609999999999	0.0005954	0.0	0.0	0.0	0.0833377	0.0	0.0	0.0024952	0.0	0.0	0.0	0.0	0.0045894	0.0	0.0	0.0	0.0	0.0	0.0009521999999999	0.0	0.0	0.0149208	0.0	0.1129101	4.5e-06	0.0	3.04e-05	0.0	0.0	0.0	0.0	0.0004965	0.0	0.0	0.0007892	6.38e-05	0.0	0.0002605	0.0	0.0026856999999999	0.0	0.0	0.0	0.0021313	0.0001943	0.0	0.0	0.0	0.0017699	0.0021015	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_kashiwanohense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0063717999999999	0.0050943	0.0053156	0.0060962	4.35e-05	0.0114586999999999	7.08e-05	0.0123047	0.0449761	0.0136986	0.0033045999999999	0.0011436	0.0229903	0.0	0.0	0.0161665	0.0290811	0.1560965	0.0	0.0319932	0.0009815	0.0002329	0.0	0.0828841	0.0019894	0.0	0.0099095	0.0085211	0.0038724	0.0009362	0.0014909	0.0013683999999999	0.0001297	0.0024867	0.0174772	0.0036068	0.0075141999999999	0.0232929999999999	0.021072	0.0733303999999999	0.0	0.0146432	0.000952	0.0217961999999999	0.0	0.0124017	0.0	0.0011602	0.0078952	0.0066279999999999	0.0040877	0.0024595	0.000567	0.0	0.0	0.0004624	0.0001551	0.0	0.0149208999999999	0.0261038	0.0397872	3.51e-05	0.0331951	0.1263169	0.0022724	0.0155234	0.0371145	0.0015476	0.000181	0.0104648	0.0146059	0.0008401	0.4052821	0.0318192	0.0120723	0.0013402	0.0023139	0.0185017	0.0068392	0.0004358
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.0007365	0.0	0.0	0.0	0.0033394	0.0555356	0.0	0.0	0.0	0.0122920999999999	0.0087253	0.0	0.0	0.0	0.0017641999999999	0.0283864	0.0	0.0725851	0.0	0.0390569	0.0004917	0.0	0.0	0.0	0.0	0.0	0.0103123	0.0	0.000512	0.000343	0.0041456	0.0	0.0	0.0	0.0	0.0	0.0220258999999999	0.0	0.0	6.62e-05	0.0646459	0.0017987	0.0	0.0164747	0.0	0.0	0.0	0.0	0.0	0.0058567	0.0	0.0080474	0.0	0.0	0.0	0.0058514	6.1e-06	1.12e-05	0.0	0.0295261	0.0	0.0003191999999999	0.0671117	0.2521193	0.0	7.37e-05	0.0	0.0003205	0.0003932999999999	0.0036311	0.0013725	0.0	0.0	0.0176833	0.0130551	0.0002634	0.0	0.0911466	0.0072505	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003506999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999999999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003506999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999999999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001077999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13e-05	0.0001982	0.0	0.0	0.0	0.0	0.0003703	4.15e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11e-05	0.0	5.36e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001077999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13e-05	0.0001982	0.0	0.0	0.0	0.0	0.0003703	4.15e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11e-05	0.0	5.36e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	0.0	0.0	0.0	0.0002246	0.0	0.0	0.0	0.0	0.0002749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0	2.6e-06	0.0	0.0	0.0	0.0	0.0	9e-06	0.0	0.0	0.0005815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6e-06	0.0	0.0	0.0	0.0005991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae	0.0	0.0	0.0	0.0002246	0.0	0.0	0.0	0.0	0.0002749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0	2.6e-06	0.0	0.0	0.0	0.0	0.0	9e-06	0.0	0.0	0.0005815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6e-06	0.0	0.0	0.0	0.0005991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium	0.0	0.0	0.0	0.0002246	0.0	0.0	0.0	0.0	0.0002749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0	2.6e-06	0.0	0.0	0.0	0.0	0.0	9e-06	0.0	0.0	0.0005815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6e-06	0.0	0.0	0.0	0.0005991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense	0.0	0.0	0.0	0.0002246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
