clade_name,ERR1398151,ERR1398080,ERR1398101,ERR1398181,ERR1398239,ERR1398202,ERR1398231,ERR1398192,ERR1398142,ERR1398086,ERR1398075,ERR1398073,ERR1398193,ERR1398229,ERR1398238,ERR1398249,ERR1398191,ERR1398128,ERR1398112,ERR1398209,ERR1398124,ERR1398241,ERR1398204,ERR1398157,ERR1398131,ERR1398123,ERR1398178,ERR1398234,ERR1398243,ERR1398113,ERR1398090,ERR1398223,ERR1398134,ERR1398105,ERR1398072,ERR1398148,ERR1398246,ERR1398174,ERR1398228,ERR1398094
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae,0.000022,0.000048,0.000036,0.000001,0.000029,0.000002,0.000057,0.000020,0.000004,0.000028,0.000045,0.000057,0.000001,0.000001,0.000057,0.000001,0.000001,0.000057,0.000042,0.000003,0.000053,0.000046,0.000054,0.000089,0.000001,0.000068,0.000019,0.000002,0.000001,0.000048,0.000002,0.000056,0.000004,0.000051,0.000004,0.000003,0.000050,0.000039,0.000030,0.000049
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales,0.000020,0.000049,0.000030,0.000002,0.000025,0.000003,0.000084,0.000019,0.000006,0.000024,0.000043,0.000093,0.000003,0.000003,0.000080,0.000003,0.000002,0.000092,0.000037,0.000005,0.000060,0.000047,0.000073,0.000229,0.000003,0.000129,0.000018,0.000003,0.000002,0.000052,0.000003,0.000082,0.000006,0.000057,0.000006,0.000005,0.000050,0.000034,0.000026,0.000052
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae,0.000018,0.000039,0.000027,0.000002,0.000022,0.000003,0.000054,0.000017,0.000005,0.000022,0.000036,0.000055,0.000002,0.000002,0.000052,0.000002,0.000002,0.000055,0.000032,0.000004,0.000045,0.000038,0.000049,0.000091,0.000002,0.000065,0.000016,0.000002,0.000002,0.000041,0.000002,0.000052,0.000004,0.000044,0.000005,0.000004,0.000040,0.000030,0.000023,0.000041
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium,0.000014,0.000032,0.000022,0.000001,0.000018,0.000002,0.000039,0.000013,0.000004,0.000017,0.000031,0.000041,0.000001,0.000001,0.000040,0.000001,0.000001,0.000039,0.000027,0.000003,0.000035,0.000031,0.000037,0.000059,0.000001,0.000048,0.000012,0.000002,0.000001,0.000032,0.000002,0.000038,0.000003,0.000035,0.000004,0.000003,0.000033,0.000026,0.000018,0.000033
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense,0.000010,0.000008,0.000010,0.000003,0.000010,0.000003,0.000006,0.000009,0.000005,0.000010,0.000008,0.000005,0.000003,0.000003,0.000006,0.000003,0.000003,0.000005,0.000009,0.000004,0.000007,0.000007,0.000006,0.000003,0.000003,0.000005,0.000009,0.000003,0.000003,0.000007,0.000003,0.000006,0.000005,0.000007,0.000005,0.000004,0.000008,0.000009,0.000010,0.000007
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum,0.000014,0.000044,0.000025,0.000001,0.000018,0.000002,0.000075,0.000013,0.000003,0.000017,0.000039,0.000082,0.000001,0.000001,0.000072,0.000001,0.000001,0.000081,0.000034,0.000003,0.000054,0.000042,0.000067,0.000182,0.000001,0.000112,0.000012,0.000001,0.000001,0.000048,0.000001,0.000075,0.000003,0.000052,0.000003,0.000003,0.000046,0.000031,0.000019,0.000047
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii,0.000007,0.000010,0.000010,0.000001,0.000009,0.000001,0.000010,0.000006,0.000002,0.000008,0.000010,0.000009,0.000001,0.000001,0.000010,0.000001,0.000001,0.000009,0.000010,0.000001,0.000010,0.000009,0.000009,0.000007,0.000001,0.000010,0.000006,0.000001,0.000001,0.000010,0.000001,0.000010,0.000001,0.000010,0.000002,0.000001,0.000010,0.000009,0.000009,0.000010
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae,0.000007,0.000018,0.000013,0.000001,0.000010,0.000001,0.000021,0.000007,0.000002,0.000009,0.000018,0.000020,0.000001,0.000001,0.000021,0.000001,0.000001,0.000020,0.000016,0.000001,0.000020,0.000018,0.000020,0.000018,0.000001,0.000022,0.000006,0.000001,0.000001,0.000018,0.000001,0.000020,0.000002,0.000019,0.000002,0.000001,0.000019,0.000015,0.000010,0.000019
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium,0.000006,0.000012,0.000010,0.000001,0.000008,0.000001,0.000013,0.000006,0.000002,0.000008,0.000012,0.000013,0.000001,0.000001,0.000014,0.000001,0.000001,0.000013,0.000011,0.000001,0.000013,0.000011,0.000013,0.000014,0.000001,0.000015,0.000005,0.000001,0.000001,0.000012,0.000001,0.000013,0.000002,0.000013,0.000002,0.000001,0.000012,0.000010,0.000009,0.000012
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_canettii,0.000005,0.000007,0.000007,0.000000,0.000006,0.000001,0.000007,0.000005,0.000001,0.000006,0.000008,0.000006,0.000000,0.000000,0.000007,0.000001,0.000000,0.000006,0.000007,0.000001,0.000008,0.000007,0.000007,0.000004,0.000000,0.000006,0.000005,0.000001,0.000000,0.000007,0.000001,0.000007,0.000001,0.000007,0.000001,0.000001,0.000008,0.000007,0.000006,0.000007
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_tuberculosis,0.000004,0.000009,0.000006,0.000001,0.000005,0.000001,0.000012,0.000004,0.000002,0.000005,0.000009,0.000012,0.000001,0.000001,0.000012,0.000001,0.000001,0.000012,0.000008,0.000002,0.000011,0.000009,0.000011,0.000018,0.000001,0.000014,0.000004,0.000001,0.000001,0.000010,0.000001,0.000012,0.000002,0.000010,0.000002,0.000002,0.000010,0.000007,0.000006,0.000010
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales,0.000189,0.000382,0.000246,0.000100,0.000213,0.000109,0.000571,0.000186,0.000132,0.000208,0.000347,0.000608,0.000102,0.000102,0.000561,0.000103,0.000100,0.000602,0.000304,0.000126,0.000450,0.000366,0.000523,0.001267,0.000103,0.000804,0.000184,0.000106,0.000099,0.000406,0.000105,0.000565,0.000129,0.000437,0.000132,0.000123,0.000398,0.000283,0.000216,0.000406
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae,0.000190,0.000298,0.000243,0.000040,0.000219,0.000049,0.000427,0.000184,0.000080,0.000214,0.000276,0.000455,0.000042,0.000042,0.000414,0.000043,0.000040,0.000453,0.000260,0.000070,0.000336,0.000291,0.000386,0.000937,0.000043,0.000610,0.000178,0.000046,0.000039,0.000306,0.000045,0.000419,0.000075,0.000321,0.000079,0.000067,0.000308,0.000253,0.000225,0.000313
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus,0.000001,0.000003,0.000002,0.000000,0.000002,0.000000,0.000005,0.000001,0.000000,0.000002,0.000003,0.000006,0.000000,0.000000,0.000005,0.000000,0.000000,0.000006,0.000003,0.000000,0.000004,0.000003,0.000005,0.000012,0.000000,0.000008,0.000001,0.000000,0.000000,0.000003,0.000000,0.000005,0.000000,0.000004,0.000000,0.000000,0.000004,0.000002,0.000002,0.000004
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_luteus,0.000003,0.000004,0.000004,0.000001,0.000004,0.000001,0.000004,0.000003,0.000001,0.000004,0.000004,0.000004,0.000001,0.000001,0.000004,0.000001,0.000001,0.000004,0.000004,0.000001,0.000004,0.000004,0.000004,0.000003,0.000001,0.000004,0.000003,0.000001,0.000001,0.000004,0.000001,0.000004,0.000001,0.000004,0.000001,0.000001,0.000004,0.000004,0.000004,0.000004
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia,0.000172,0.000284,0.000218,0.000067,0.000192,0.000077,0.000463,0.000169,0.000109,0.000189,0.000258,0.000508,0.000068,0.000068,0.000455,0.000071,0.000066,0.000505,0.000241,0.000099,0.000343,0.000275,0.000421,0.001119,0.000070,0.000656,0.000165,0.000074,0.000065,0.000302,0.000072,0.000454,0.000104,0.000332,0.000108,0.000096,0.000296,0.000228,0.000197,0.000304
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria,0.000019,0.000026,0.000026,0.000003,0.000023,0.000004,0.000025,0.000019,0.000007,0.000022,0.000025,0.000024,0.000004,0.000004,0.000026,0.000004,0.000003,0.000025,0.000026,0.000007,0.000026,0.000025,0.000025,0.000022,0.000004,0.000025,0.000018,0.000004,0.000003,0.000025,0.000004,0.000025,0.000007,0.000026,0.000007,0.000006,0.000026,0.000025,0.000024,0.000025
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa,0.000029,0.000106,0.000056,0.000002,0.000040,0.000002,0.000176,0.000027,0.000005,0.000038,0.000094,0.000192,0.000002,0.000002,0.000166,0.000002,0.000002,0.000186,0.000080,0.000004,0.000125,0.000102,0.000155,0.000379,0.000002,0.000258,0.000026,0.000002,0.000002,0.000112,0.000002,0.000167,0.000005,0.000120,0.000005,0.000004,0.000110,0.000072,0.000044,0.000113
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa,0.000300,0.000428,0.000378,0.000100,0.000338,0.000115,0.000537,0.000291,0.000162,0.000330,0.000415,0.000553,0.000102,0.000102,0.000529,0.000106,0.000100,0.000547,0.000405,0.000148,0.000475,0.000422,0.000493,0.000851,0.000104,0.000664,0.000286,0.000111,0.000098,0.000435,0.000108,0.000529,0.000155,0.000459,0.000162,0.000143,0.000443,0.000390,0.000345,0.000441
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales,0.000007,0.000018,0.000013,0.000001,0.000009,0.000001,0.000024,0.000007,0.000002,0.000009,0.000017,0.000025,0.000001,0.000001,0.000025,0.000001,0.000001,0.000025,0.000016,0.000002,0.000021,0.000018,0.000022,0.000048,0.000001,0.000031,0.000006,0.000001,0.000001,0.000019,0.000001,0.000024,0.000002,0.000020,0.000002,0.000001,0.000019,0.000014,0.000010,0.000019
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae,0.000005,0.000014,0.000009,0.000000,0.000007,0.000001,0.000021,0.000005,0.000001,0.000007,0.000013,0.000022,0.000000,0.000000,0.000021,0.000000,0.000000,0.000022,0.000012,0.000001,0.000017,0.000014,0.000019,0.000037,0.000000,0.000028,0.000005,0.000000,0.000000,0.000015,0.000000,0.000020,0.000001,0.000017,0.000001,0.000001,0.000015,0.000011,0.000007,0.000015
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium,0.000010,0.000015,0.000013,0.000002,0.000012,0.000002,0.000018,0.000010,0.000004,0.000011,0.000014,0.000018,0.000002,0.000002,0.000018,0.000002,0.000002,0.000018,0.000014,0.000004,0.000016,0.000014,0.000017,0.000024,0.000002,0.000022,0.000010,0.000002,0.000002,0.000015,0.000002,0.000017,0.000004,0.000016,0.000004,0.000003,0.000015,0.000013,0.000012,0.000015
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes,0.000008,0.000013,0.000010,0.000001,0.000009,0.000002,0.000017,0.000008,0.000003,0.000009,0.000012,0.000018,0.000001,0.000001,0.000017,0.000001,0.000001,0.000018,0.000011,0.000003,0.000014,0.000012,0.000016,0.000038,0.000001,0.000023,0.000008,0.000001,0.000001,0.000013,0.000001,0.000017,0.000003,0.000014,0.000003,0.000002,0.000013,0.000011,0.000009,0.000013
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium,0.000002,0.000004,0.000004,0.000000,0.000003,0.000000,0.000005,0.000002,0.000001,0.000003,0.000004,0.000006,0.000000,0.000000,0.000005,0.000000,0.000000,0.000006,0.000004,0.000001,0.000005,0.000004,0.000005,0.000008,0.000000,0.000007,0.000002,0.000000,0.000000,0.000004,0.000000,0.000005,0.000001,0.000005,0.000001,0.000001,0.000004,0.000004,0.000003,0.000004
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens,0.000007,0.000009,0.000009,0.000001,0.000008,0.000002,0.000009,0.000007,0.000003,0.000008,0.000009,0.000009,0.000001,0.000001,0.000009,0.000001,0.000001,0.000009,0.000009,0.000002,0.000009,0.000008,0.000009,0.000011,0.000001,0.000010,0.000007,0.000002,0.000001,0.000009,0.000001,0.000009,0.000003,0.000009,0.000003,0.000002,0.000009,0.000008,0.000008,0.000009
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium,0.000004,0.000012,0.000007,0.000000,0.000005,0.000000,0.000021,0.000003,0.000001,0.000005,0.000011,0.000023,0.000000,0.000000,0.000020,0.000000,0.000000,0.000022,0.000009,0.000001,0.000016,0.000012,0.000018,0.000042,0.000000,0.000031,0.000003,0.000000,0.000000,0.000013,0.000000,0.000020,0.000001,0.000015,0.000001,0.000001,0.000013,0.000008,0.000005,0.000013
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium|s__Pseudopropionibacterium_propionicum,0.000003,0.000012,0.000006,0.000000,0.000005,0.000000,0.000020,0.000003,0.000001,0.000004,0.000010,0.000021,0.000000,0.000000,0.000019,0.000000,0.000000,0.000021,0.000009,0.000001,0.000014,0.000011,0.000017,0.000049,0.000000,0.000029,0.000003,0.000000,0.000000,0.000013,0.000000,0.000019,0.000001,0.000014,0.000001,0.000001,0.000012,0.000008,0.000005,0.000013
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales,0.000002,0.000003,0.000003,0.000000,0.000002,0.000000,0.000004,0.000002,0.000001,0.000002,0.000003,0.000004,0.000000,0.000000,0.000004,0.000000,0.000000,0.000004,0.000003,0.000000,0.000003,0.000003,0.000003,0.000004,0.000000,0.000004,0.000002,0.000000,0.000000,0.000003,0.000000,0.000004,0.000001,0.000003,0.000001,0.000000,0.000003,0.000003,0.000002,0.000003
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae,0.000003,0.000004,0.000004,0.000000,0.000003,0.000000,0.000004,0.000003,0.000001,0.000003,0.000004,0.000004,0.000000,0.000000,0.000004,0.000000,0.000000,0.000004,0.000004,0.000001,0.000004,0.000004,0.000004,0.000004,0.000000,0.000004,0.000003,0.000000,0.000000,0.000004,0.000000,0.000004,0.000001,0.000004,0.000001,0.000001,0.000004,0.000004,0.000004,0.000004
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia,0.000003,0.000008,0.000005,0.000000,0.000004,0.000000,0.000012,0.000003,0.000001,0.000004,0.000007,0.000013,0.000000,0.000000,0.000012,0.000000,0.000000,0.000012,0.000006,0.000001,0.000009,0.000008,0.000011,0.000026,0.000000,0.000017,0.000003,0.000000,0.000000,0.000008,0.000000,0.000011,0.000001,0.000009,0.000001,0.000001,0.000008,0.000006,0.000004,0.000008
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_ammonioxydans,0.000001,0.000005,0.000003,0.000000,0.000002,0.000000,0.000007,0.000001,0.000000,0.000002,0.000004,0.000008,0.000000,0.000000,0.000007,0.000000,0.000000,0.000008,0.000004,0.000000,0.000006,0.000005,0.000006,0.000016,0.000000,0.000010,0.000001,0.000000,0.000000,0.000005,0.000000,0.000007,0.000000,0.000005,0.000000,0.000000,0.000005,0.000003,0.000002,0.000005
k__Bacteria|p__Actinobacteria|c__Coriobacteriia,0.009587,0.013306,0.011430,0.005662,0.010435,0.006098,0.015630,0.009335,0.007279,0.010283,0.012977,0.016381,0.005735,0.005720,0.016085,0.005833,0.005628,0.016242,0.012514,0.006959,0.014524,0.013414,0.015394,0.026005,0.005773,0.019309,0.009138,0.005916,0.005593,0.013701,0.005879,0.015946,0.007165,0.014462,0.007245,0.006857,0.013872,0.012157,0.010486,0.013733
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales,0.009313,0.014015,0.011741,0.005050,0.010415,0.005451,0.016576,0.009047,0.006652,0.010237,0.013755,0.017089,0.005102,0.005094,0.016592,0.005192,0.005036,0.016862,0.013081,0.006298,0.015169,0.013948,0.016210,0.021315,0.005154,0.019104,0.008789,0.005316,0.004996,0.014370,0.005254,0.016552,0.006490,0.014895,0.006628,0.006175,0.014372,0.012716,0.010603,0.014363
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae,0.000019,0.000067,0.000034,0.000003,0.000025,0.000003,0.000115,0.000018,0.000006,0.000024,0.000059,0.000127,0.000003,0.000003,0.000115,0.000003,0.000003,0.000125,0.000048,0.000005,0.000086,0.000065,0.000104,0.000284,0.000003,0.000175,0.000017,0.000003,0.000003,0.000073,0.000003,0.000115,0.000006,0.000081,0.000006,0.000005,0.000072,0.000044,0.000027,0.000074
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,0.000037,0.000084,0.000057,0.000004,0.000046,0.000005,0.000118,0.000035,0.000010,0.000044,0.000077,0.000124,0.000004,0.000004,0.000116,0.000005,0.000004,0.000123,0.000071,0.000009,0.000096,0.000082,0.000107,0.000213,0.000004,0.000159,0.000033,0.000005,0.000004,0.000086,0.000005,0.000115,0.000009,0.000095,0.000010,0.000008,0.000088,0.000066,0.000047,0.000089
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_deltae,0.000008,0.000010,0.000010,0.000002,0.000010,0.000002,0.000009,0.000008,0.000004,0.000009,0.000011,0.000009,0.000002,0.000002,0.000009,0.000002,0.000002,0.000009,0.000010,0.000003,0.000010,0.000010,0.000009,0.000007,0.000002,0.000009,0.000008,0.000002,0.000002,0.000010,0.000002,0.000009,0.000004,0.000010,0.000004,0.000003,0.000010,0.000010,0.000010,0.000010
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum,0.000005,0.000009,0.000006,0.000000,0.000006,0.000001,0.000014,0.000004,0.000001,0.000005,0.000008,0.000015,0.000000,0.000000,0.000013,0.000000,0.000000,0.000014,0.000007,0.000001,0.000011,0.000009,0.000012,0.000028,0.000000,0.000020,0.000004,0.000001,0.000000,0.000009,0.000000,0.000013,0.000001,0.000010,0.000001,0.000001,0.000010,0.000007,0.000006,0.000010
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae,0.000013,0.000030,0.000022,0.000001,0.000017,0.000002,0.000045,0.000012,0.000003,0.000016,0.000028,0.000047,0.000001,0.000001,0.000043,0.000001,0.000001,0.000046,0.000026,0.000003,0.000035,0.000030,0.000040,0.000097,0.000001,0.000061,0.000011,0.000002,0.000001,0.000031,0.000001,0.000043,0.000003,0.000034,0.000003,0.000003,0.000032,0.000024,0.000018,0.000032
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella,0.000030,0.000080,0.000048,0.000003,0.000038,0.000004,0.000105,0.000029,0.000008,0.000037,0.000073,0.000108,0.000003,0.000003,0.000101,0.000003,0.000003,0.000107,0.000063,0.000007,0.000088,0.000075,0.000096,0.000155,0.000003,0.000133,0.000028,0.000004,0.000003,0.000080,0.000003,0.000102,0.000007,0.000086,0.000008,0.000006,0.000080,0.000058,0.000041,0.000081
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes,0.000016,0.000016,0.000018,0.000004,0.000017,0.000005,0.000013,0.000016,0.000008,0.000017,0.000016,0.000012,0.000004,0.000004,0.000014,0.000004,0.000004,0.000012,0.000017,0.000007,0.000015,0.000015,0.000013,0.000009,0.000004,0.000012,0.000015,0.000005,0.000004,0.000015,0.000004,0.000013,0.000007,0.000015,0.000008,0.000006,0.000016,0.000017,0.000017,0.000015
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli,0.000011,0.000049,0.000023,0.000001,0.000015,0.000001,0.000092,0.000010,0.000003,0.000015,0.000043,0.000104,0.000001,0.000001,0.000087,0.000001,0.000001,0.000101,0.000035,0.000002,0.000062,0.000047,0.000080,0.000273,0.000001,0.000149,0.000010,0.000001,0.000001,0.000054,0.000001,0.000090,0.000003,0.000059,0.000003,0.000002,0.000051,0.000032,0.000017,0.000054
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.009983,0.015242,0.012730,0.004547,0.011289,0.004952,0.016592,0.009740,0.005950,0.011069,0.014724,0.016611,0.004629,0.004596,0.016112,0.004698,0.004555,0.016902,0.014088,0.005689,0.015836,0.014730,0.015899,0.021823,0.004658,0.018266,0.009608,0.004857,0.004493,0.015543,0.004769,0.016519,0.005805,0.015604,0.005960,0.005563,0.015331,0.013495,0.011624,0.015236
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,0.009640,0.013871,0.011439,0.005112,0.010328,0.005545,0.016573,0.009470,0.006693,0.010131,0.013716,0.016814,0.005181,0.005171,0.016270,0.005268,0.005130,0.016900,0.012849,0.006352,0.014770,0.013683,0.015511,0.023738,0.005240,0.018911,0.009381,0.005426,0.005081,0.014169,0.005341,0.016218,0.006458,0.014556,0.006587,0.006230,0.014171,0.012347,0.010457,0.014165
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,0.008538,0.011531,0.010420,0.004952,0.009426,0.005294,0.012504,0.008400,0.006120,0.009309,0.011183,0.012613,0.005025,0.004988,0.012460,0.005075,0.004952,0.012586,0.011125,0.005886,0.011855,0.011233,0.012364,0.013662,0.005052,0.013243,0.008214,0.005209,0.004902,0.011671,0.005129,0.012497,0.005994,0.011907,0.006064,0.005810,0.011574,0.010808,0.009606,0.011632
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,0.001083,0.003869,0.002087,0.000109,0.001478,0.000141,0.005176,0.000999,0.000264,0.001405,0.003506,0.005310,0.000114,0.000113,0.005051,0.000120,0.000109,0.005248,0.002962,0.000224,0.004454,0.003870,0.004863,0.006374,0.000117,0.005964,0.000936,0.000131,0.000105,0.004088,0.000125,0.005118,0.000243,0.004327,0.000266,0.000210,0.004047,0.002762,0.001584,0.004132
