clade_name	ERR1398068	ERR1398069	ERR1398070	ERR1398071	ERR1398072	ERR1398073	ERR1398074	ERR1398075	ERR1398076	ERR1398077	ERR1398078	ERR1398079	ERR1398080	ERR1398081	ERR1398082	ERR1398083	ERR1398084	ERR1398085	ERR1398086	ERR1398087	ERR1398088	ERR1398089	ERR1398090	ERR1398091	ERR1398092	ERR1398093	ERR1398094	ERR1398095	ERR1398096	ERR1398097	ERR1398098	ERR1398099	ERR1398100	ERR1398101	ERR1398102	ERR1398103	ERR1398104	ERR1398105	ERR1398106	ERR1398107	ERR1398108	ERR1398109	ERR1398110	ERR1398111	ERR1398112	ERR1398113	ERR1398114	ERR1398115	ERR1398116	ERR1398117	ERR1398118	ERR1398119	ERR1398120	ERR1398121	ERR1398122	ERR1398123	ERR1398124	ERR1398125	ERR1398126	ERR1398127	ERR1398128	ERR1398129	ERR1398130	ERR1398131	ERR1398132	ERR1398133	ERR1398134	ERR1398135	ERR1398136	ERR1398137	ERR1398138	ERR1398139	ERR1398140	ERR1398141	ERR1398142	ERR1398143	ERR1398144	ERR1398145	ERR1398146	ERR1398147	ERR1398148	ERR1398149	ERR1398150	ERR1398151	ERR1398152	ERR1398153	ERR1398154	ERR1398155	ERR1398156	ERR1398157	ERR1398158	ERR1398159	ERR1398160	ERR1398161	ERR1398162	ERR1398163	ERR1398164	ERR1398165	ERR1398166	ERR1398167	ERR1398168	ERR1398169	ERR1398170	ERR1398171	ERR1398172	ERR1398173	ERR1398174	ERR1398175	ERR1398176	ERR1398177	ERR1398178	ERR1398179	ERR1398180	ERR1398181	ERR1398182	ERR1398183	ERR1398184	ERR1398185	ERR1398186	ERR1398187	ERR1398188	ERR1398189	ERR1398190	ERR1398191	ERR1398192	ERR1398193	ERR1398194	ERR1398195	ERR1398196	ERR1398197	ERR1398198	ERR1398199	ERR1398200	ERR1398201	ERR1398202	ERR1398203	ERR1398204	ERR1398205	ERR1398206	ERR1398207	ERR1398208	ERR1398209	ERR1398210	ERR1398211	ERR1398212	ERR1398213	ERR1398214	ERR1398215	ERR1398216	ERR1398217	ERR1398218	ERR1398219	ERR1398220	ERR1398221	ERR1398222	ERR1398223	ERR1398224	ERR1398225	ERR1398226	ERR1398227	ERR1398228	ERR1398229	ERR1398230	ERR1398231	ERR1398232	ERR1398233	ERR1398234	ERR1398235	ERR1398236	ERR1398237	ERR1398238	ERR1398239	ERR1398240	ERR1398241	ERR1398242	ERR1398243	ERR1398244	ERR1398245	ERR1398246	ERR1398247	ERR1398248	ERR1398249	ERR1398250	ERR1398251	ERR1398252	ERR1398253	ERR1398254	ERR1398255	ERR1398256	ERR1398257	ERR1398258	ERR1398259	ERR1398260	ERR1398261	ERR1398262	ERR1398263
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Collinsella_massiliensis	0.0	6.4000000000000006e-06	0.0	0.0001445	0.0	0.0	0.0	0.0	0.000104	0.0	3.38e-05	0.0	0.0	1.24e-05	0.0	0.0	0.0	0.0	0.0	1.31e-05	7.4e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51e-05	0.0	0.0	1.04e-05	0.0	0.0	1.2899999999999998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7000000000000005e-05	4.1200000000000005e-05	0.0	0.0	0.0	0.0	5.199999999999999e-06	0.0	0.0	0.0	0.0	0.0	3.29e-05	0.0	1.4499999999999998e-05	0.0	0.0	0.0	0.0	3.83e-05	1.97e-05	0.0	0.0	0.0	8.8e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.04e-05	0.0	0.0	0.0	0.0	4.78e-05	2.85e-05	0.0	1.1e-05	0.0	0.0	0.0	0.0	3.7e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.9e-06	1.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.1e-06	3.1e-05	0.0	0.0	0.0001262	0.0	0.0	1.99e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93e-05	0.0	0.0	0.0	0.0	1.6e-05	4.9e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3e-06	0.0	0.0	3.55e-05	0.0	0.0	4.08e-05	0.0	0.0	0.0	1.18e-05	0.0	0.0	2.7e-06	8.599999999999999e-06	0.0	0.0	0.0	2.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15e-05	0.0	1.94e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	0.0	0.0	0.0	4.26e-05	0.0	0.0	0.0	0.0	0.0	0.0002251999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	4.07e-05	0.0002097	5.85e-05	0.0	0.0001128	0.0004147	5.87e-05	0.0046613	0.0082811999999999	0.0019737	0.000477	0.0007652	0.0	0.0	0.0002471	0.0004023	0.0	1.44e-05	0.0002783	0.0043519	0.0028721	0.0006339	0.0001043	0.0	0.0	0.00107	0.0	0.0	0.0001014	0.0	0.0006422999999999	0.0849577	0.0	0.0010569	0.0	0.0048036	0.0	0.0	0.0054574	0.000343	0.0013131999999999	0.0017916	0.0009536	0.0002034	0.0004939	0.0006115	0.0	8.460000000000001e-05	0.0	0.0030886999999999	0.0003367	0.0	0.0	1.88e-05	5.99e-05	0.0	0.0003141	0.0006316	0.0	0.0	0.0012256	0.0031884	0.0025293	0.0	0.0015704999999999	0.0	0.0001056	0.0012859	0.0010914	0.0	3.34e-05	0.0	0.0	0.002446	0.0011706	0.0003831	0.0	0.0	0.0001726	0.0011483	2.46e-05	0.0	0.0003511999999999	0.0	0.0	0.0004736	0.0001976999999999	5.37e-05	6.4e-05	0.0008946999999999	1.39e-05	0.0020871	0.0	0.0016339999999999	9.34e-05	0.0012565999999999	0.0	0.0001324	2e-06	0.001762	8.13e-05	0.0	0.0002654	1.73e-05	7.58e-05	5.0400000000000005e-05	9.37e-05	0.0023308	0.0	0.0	0.0	0.0061297	0.009149	8.7e-06	0.0031065999999999	1.35e-05	0.0	0.0	0.0	0.0	0.0	0.0006357	0.0003096	2.6e-06	0.0004821	0.0	1.81e-05	0.0	0.0002492	0.0002271	0.0030102	0.0054791	0.0014216	0.0	0.0	0.0	0.0	0.0002659	0.0030673	0.0	0.0158933	0.0047463	0.0003341	0.0033005	0.000137	0.0006286	4.8e-05	0.0	0.0	8.920000000000001e-05	0.0001223	3.87e-05	0.0005194	0.0	0.0006442	0.0107997	0.0010264	0.0	0.0	0.0006307	0.0	0.0	0.0003483	0.0039315	2.03e-05	0.0055013	0.0	0.0001016	0.0011535	0.000342	0.0	0.0008339	0.0007386	0.00043	0.0005861999999999	7.78e-05	0.0009647999999999	0.0005373	0.0001779	0.0001159999999999	0.0055354	0.0	0.0	6.11e-05	0.0001765999999999	0.0	0.0002188	0.0	5.68e-05	0.0	8.779999999999999e-05	0.0	0.0	1.6800000000000002e-05	6.91e-05	0.0008792
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	4.07e-05	0.0002097	5.85e-05	0.0	0.0001128	0.0004147	5.87e-05	0.0046613	0.0082811999999999	0.0019737	0.000477	0.0007652	0.0	0.0	0.0002471	0.0004023	0.0	1.44e-05	0.0002783	0.0043519	0.0028721	0.0006339	0.0001043	0.0	0.0	0.00107	0.0	0.0	0.0001014	0.0	0.0006422999999999	0.0849577	0.0	0.0010569	0.0	0.0048036	0.0	0.0	0.0054574	0.000343	0.0013131999999999	0.0017916	0.0009536	0.0002034	0.0004939	0.0006115	0.0	8.460000000000001e-05	0.0	0.0030886999999999	0.0003367	0.0	0.0	1.88e-05	5.99e-05	0.0	0.0003141	0.0006316	0.0	0.0	0.0012256	0.0031884	0.0025293	0.0	0.0015704999999999	0.0	0.0001056	0.0012859	0.0010914	0.0	3.34e-05	0.0	0.0	0.002446	0.0011706	0.0003831	0.0	0.0	0.0001726	0.0011483	2.46e-05	0.0	0.0003511999999999	0.0	0.0	0.0004736	0.0001976999999999	5.37e-05	6.4e-05	0.0008946999999999	1.39e-05	0.0020871	0.0	0.0016339999999999	9.34e-05	0.0012565999999999	0.0	0.0001324	2e-06	0.001762	8.13e-05	0.0	0.0002654	1.73e-05	7.58e-05	5.0400000000000005e-05	9.37e-05	0.0023308	0.0	0.0	0.0	0.0061297	0.009149	8.7e-06	0.0031065999999999	1.35e-05	0.0	0.0	0.0	0.0	0.0	0.0006357	0.0003096	2.6e-06	0.0004821	0.0	1.81e-05	0.0	0.0002492	0.0002271	0.0030102	0.0054791	0.0014216	0.0	0.0	0.0	0.0	0.0002659	0.0030673	0.0	0.0158933	0.0047463	0.0003341	0.0033005	0.000137	0.0006286	4.8e-05	0.0	0.0	8.920000000000001e-05	0.0001223	3.87e-05	0.0005194	0.0	0.0006442	0.0107997	0.0010264	0.0	0.0	0.0006307	0.0	0.0	0.0003483	0.0039315	2.03e-05	0.0055013	0.0	0.0001016	0.0011535	0.000342	0.0	0.0008339	0.0007386	0.00043	0.0005861999999999	7.78e-05	0.0009647999999999	0.0005373	0.0001779	0.0001159999999999	0.0055354	0.0	0.0	6.11e-05	0.0001765999999999	0.0	0.0002188	0.0	5.68e-05	0.0	8.779999999999999e-05	0.0	0.0	1.6800000000000002e-05	6.91e-05	0.0008792
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	4.07e-05	5.46e-05	0.0	0.0	0.0	0.0	2.29e-05	0.0004099	0.0037099999999999	0.0003193	0.0	0.0005954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008729	0.0001252999999999	0.0	0.0	0.0	0.0002724	0.0	0.0	0.0	0.0	0.0001314	5.0400000000000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000869	0.0013891	0.0004368	0.0	0.0001324	0.0	0.0	7.63e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.38e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008569	0.0	0.0007130999999999	0.0	0.0	0.0	0.0004091	0.0	0.0	0.0	0.0	0.0	0.0004451	0.0002834	0.0	0.0	0.0	0.0006066	0.0	0.0	0.0	0.0	0.0	0.000199	0.0	5.37e-05	0.0	0.0	1.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001154999999999	2e-06	0.0006672	5.17e-05	0.0	0.0	0.0	5.85e-05	4.2e-05	8.970000000000001e-05	0.0014712	0.0	0.0	0.0	0.0007052	0.0	0.0	0.0014345	1.35e-05	0.0	0.0	0.0	0.0	0.0	0.0003635	0.0	2.6e-06	0.0004018	0.0	1.81e-05	0.0	9.4e-06	0.0	0.0008937	3.7e-06	0.0001435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013825999999999	0.0	0.0007972999999999	0.0001167999999999	0.0004229	4.37e-05	0.0	0.0	0.0	8.869999999999999e-05	3.51e-05	0.0003708	0.0	0.0004558999999999	0.0	0.0	0.0	0.0	9.55e-05	0.0	0.0	0.0	0.002692	0.0	0.0	0.0	2.86e-05	0.0	0.0	0.0	0.0002868	0.000386	0.0001363	0.000381	7.21e-05	8.74e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6800000000000002e-05	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	4.07e-05	5.46e-05	0.0	0.0	0.0	0.0	2.29e-05	0.0004099	0.0037099999999999	0.0003193	0.0	0.0005954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008729	0.0001252999999999	0.0	0.0	0.0	0.0002724	0.0	0.0	0.0	0.0	0.0001314	5.0400000000000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000869	0.0013891	0.0004368	0.0	0.0001324	0.0	0.0	7.63e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.38e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008569	0.0	0.0007130999999999	0.0	0.0	0.0	0.0004091	0.0	0.0	0.0	0.0	0.0	0.0004451	0.0002834	0.0	0.0	0.0	0.0006066	0.0	0.0	0.0	0.0	0.0	0.000199	0.0	5.37e-05	0.0	0.0	1.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001154999999999	2e-06	0.0006672	5.17e-05	0.0	0.0	0.0	5.85e-05	4.2e-05	8.970000000000001e-05	0.0014712	0.0	0.0	0.0	0.0007052	0.0	0.0	0.0014345	1.35e-05	0.0	0.0	0.0	0.0	0.0	0.0003635	0.0	2.6e-06	0.0004018	0.0	1.81e-05	0.0	9.4e-06	0.0	0.0008937	3.7e-06	0.0001435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013825999999999	0.0	0.0007972999999999	0.0001167999999999	0.0004229	4.37e-05	0.0	0.0	0.0	8.869999999999999e-05	3.51e-05	0.0003708	0.0	0.0004558999999999	0.0	0.0	0.0	0.0	9.55e-05	0.0	0.0	0.0	0.002692	0.0	0.0	0.0	2.86e-05	0.0	0.0	0.0	0.0002868	0.000386	0.0001363	0.000381	7.21e-05	8.74e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6800000000000002e-05	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter	0.0	1.2e-05	0.0	0.0	0.0	0.0	0.0	9.7e-05	0.0010517999999999	8.43e-05	0.0	0.0001699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002921	4.97e-05	0.0	0.0	0.0	7.929999999999999e-05	0.0	0.0	0.0	0.0	0.0	6.8e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002722	0.0003481999999999	0.0001132	0.0	2.56e-05	0.0	0.0	8.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000237	0.0	0.0002298	0.0	0.0	0.0	0.0001225	0.0	0.0	0.0	0.0	0.0	0.0001091	9.98e-05	0.0	0.0	0.0	0.0002117	0.0	0.0	0.0	0.0	0.0	5.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69e-05	0.0	0.0002073	0.0	0.0	0.0	0.0	0.0	8.400000000000001e-06	4e-06	0.0003897	0.0	0.0	0.0	0.0002557	0.0	0.0	0.0003825	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233	0.0	0.0	8.03e-05	0.0	0.0	0.0	0.0	0.0	0.0003345999999999	0.0	3.45e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000538	0.0	0.0001866999999999	2.01e-05	6.63e-05	4.3e-06	0.0	0.0	0.0	3.3600000000000004e-05	3.6000000000000003e-06	8.869999999999999e-05	0.0	0.0001520999999999	0.0	0.0	0.0	0.0	2.44e-05	0.0	0.0	0.0	0.0007939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.46e-05	0.0001124	5.03e-05	0.0001224	5.6e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus	0.0	1.2e-05	0.0	0.0	0.0	0.0	0.0	9.7e-05	0.0010517999999999	8.43e-05	0.0	0.0001699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002921	4.97e-05	0.0	0.0	0.0	7.929999999999999e-05	0.0	0.0	0.0	0.0	0.0	6.8e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002722	0.0003481999999999	0.0001132	0.0	2.56e-05	0.0	0.0	8.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000237	0.0	0.0002298	0.0	0.0	0.0	0.0001225	0.0	0.0	0.0	0.0	0.0	0.0001091	9.98e-05	0.0	0.0	0.0	0.0002117	0.0	0.0	0.0	0.0	0.0	5.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69e-05	0.0	0.0002073	0.0	0.0	0.0	0.0	0.0	8.400000000000001e-06	4e-06	0.0003897	0.0	0.0	0.0	0.0002557	0.0	0.0	0.0003825	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233	0.0	0.0	8.03e-05	0.0	0.0	0.0	0.0	0.0	0.0003345999999999	0.0	3.45e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000538	0.0	0.0001866999999999	2.01e-05	6.63e-05	4.3e-06	0.0	0.0	0.0	3.3600000000000004e-05	3.6000000000000003e-06	8.869999999999999e-05	0.0	0.0001520999999999	0.0	0.0	0.0	0.0	2.44e-05	0.0	0.0	0.0	0.0007939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.46e-05	0.0001124	5.03e-05	0.0001224	5.6e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	0.0	0.0	5.85e-05	0.0	0.0	0.0003728	0.0	0.0032321	0.0011622	0.0012942	0.0003543	0.0	0.0	0.0	0.0002383	0.0003898	0.0	1.44e-05	0.0	0.0	9.19e-05	0.0002058	0.0	0.0	0.0	0.0006435	0.0	0.0	0.0	0.0	0.0004056	0.0744383	0.0	0.00097	0.0	0.0035486	0.0	0.0	0.004625	0.0003093	0.0001424	5.43e-05	0.0002179999999999	0.0001864	0.000243	0.0005558	0.0	0.0	0.0	0.0027378	0.000262	0.0	0.0	0.0	4.61e-05	0.0	0.0001138	0.0002338	0.0	0.0	0.0011612	0.0029165	0.000268	0.0	0.0004843	0.0	0.0	0.0010599	0.0001133	0.0	3.34e-05	0.0	0.0	0.0017435999999999	0.00031	0.0	0.0	0.0	0.0001726	0.000202	0.0	0.0	0.0003289	0.0	0.0	0.0	0.0	0.0	0.0	0.0008178	0.0	0.001895	0.0	0.0009922	8.779999999999999e-05	0.0011263	0.0	0.0	0.0	0.0001122	0.0	0.0	0.0002654	0.0	0.0	0.0	0.0	0.0001027999999999	0.0	0.0	0.0	0.0	0.0	8.7e-06	0.0004777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001798	0.0	0.0	0.0	0.0	0.0	0.0	0.0002202	0.0001909	0.0043698999999999	0.0010604	0.0	0.0	0.0	0.0	0.0002303	0.0027431	0.0	0.013985	0.0019156	0.0002714	0.0	0.0	0.0	0.0	0.0	0.0	5.58e-05	0.0	0.0	3.2200000000000003e-05	0.0	0.0	0.0078471	0.0005215	0.0	0.0	0.0002722	0.0	0.0	0.0003256	0.0	2.03e-05	0.0050619	0.0	0.0	0.0010147	0.000342	0.0	0.0	8.93e-05	6.01e-05	1.51e-05	0.0	0.0005004	0.0005004	0.0001779	0.0	0.004802	0.0	0.0	6.11e-05	0.0	0.0	0.0002029	0.0	5.68e-05	0.0	8.779999999999999e-05	0.0	0.0	0.0	6.91e-05	0.0005074
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	0.0	0.0	5.85e-05	0.0	0.0	0.0003728	0.0	0.0032321	0.0011622	0.0012942	0.0003543	0.0	0.0	0.0	0.0002383	0.0003898	0.0	1.44e-05	0.0	0.0	9.19e-05	0.0002058	0.0	0.0	0.0	0.0006435	0.0	0.0	0.0	0.0	0.0004056	0.0744383	0.0	0.00097	0.0	0.0035486	0.0	0.0	0.004625	0.0003093	0.0001424	5.43e-05	0.0002179999999999	0.0001864	0.000243	0.0005558	0.0	0.0	0.0	0.0027378	0.000262	0.0	0.0	0.0	4.61e-05	0.0	0.0001138	0.0002338	0.0	0.0	0.0011612	0.0029165	0.000268	0.0	0.0004843	0.0	0.0	0.0010599	0.0001133	0.0	3.34e-05	0.0	0.0	0.0017435999999999	0.00031	0.0	0.0	0.0	0.0001726	0.000202	0.0	0.0	0.0003289	0.0	0.0	0.0	0.0	0.0	0.0	0.0008178	0.0	0.001895	0.0	0.0009922	8.779999999999999e-05	0.0011263	0.0	0.0	0.0	0.0001122	0.0	0.0	0.0002654	0.0	0.0	0.0	0.0	0.0001027999999999	0.0	0.0	0.0	0.0	0.0	8.7e-06	0.0004777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001798	0.0	0.0	0.0	0.0	0.0	0.0	0.0002202	0.0001909	0.0043698999999999	0.0010604	0.0	0.0	0.0	0.0	0.0002303	0.0027431	0.0	0.013985	0.0019156	0.0002714	0.0	0.0	0.0	0.0	0.0	0.0	5.58e-05	0.0	0.0	3.2200000000000003e-05	0.0	0.0	0.0078471	0.0005215	0.0	0.0	0.0002722	0.0	0.0	0.0003256	0.0	2.03e-05	0.0050619	0.0	0.0	0.0010147	0.000342	0.0	0.0	8.93e-05	6.01e-05	1.51e-05	0.0	0.0005004	0.0005004	0.0001779	0.0	0.004802	0.0	0.0	6.11e-05	0.0	0.0	0.0002029	0.0	5.68e-05	0.0	8.779999999999999e-05	0.0	0.0	0.0	6.91e-05	0.0005074
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.400000000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.400000000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
